Movie Run Time,Budget,Review Rating,Rating_E,Rating_NC-17,Rating_NOT RATED,Rating_PG,Rating_PG-13,Rating_R,Rating_TV-14,Rating_TV-MA,Rating_TV-PG,Rating_UNRATED,Rating_X, Action, Adult, Adventure, Animation, Biography, Comedy, Crime, Drama, Family, Fantasy, History, Horror, Music, Musical, Mystery, Romance, Sci-Fi, Sport, Thriller, War, Western,Country_Freq,Country_TE,Language_TE,Language_Freq,Release_EpochDays,Director_TE,Actor 1_TE,Actor 2_TE,Actor 3_TE
98.0,500000.0,4.2,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,15559,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
86.0,500000.0,4.6,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,16556,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
90.0,2000.0,5.2,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,155,5.0236948548180616,4.947640601622803,1896,16458,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
55.0,1000.0,7.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,16617,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
61.0,500000.0,3.2,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,17038,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
72.0,10000.0,6.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,4.95669968584403,4.955247569046961,1896,17404,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
93.0,500000.0,2.9,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1532,5.03281427097532,4.946560655462923,1896,16332,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
95.0,3000000.0,5.4,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,5.3717827028521405,5.252855327746496,81,16374,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
80.0,500000.0,6.7,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,16368,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
105.0,500000.0,5.1,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,17368,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
85.0,850.0,2.5,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,51,4.5883865248226945,4.969399576696001,1896,15374,4.931141199226306,5.104255319148936,5.104255319148936,5.104255319148936
119.0,55000000.0,6.5,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,16724,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
109.0,1675000.0,7.6,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.019948526621876,4.947640601622803,1896,17283,5.085663627152989,4.36425757064055,5.085663627152989,5.085663627152989
90.0,500.0,3.8,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,15651,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
90.0,2000000.0,4.7,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,5.250434216239687,4.969399576696001,1896,15820,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
101.0,1500000.0,3.1,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,16759,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
92.0,3500000.0,6.8,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,16850,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
100.0,500000.0,4.2,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,15755,4.916477848392742,5.098125633232017,5.098125633232017,5.098125633232017
84.0,500000.0,4.7,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,4.954265450861196,4.947640601622803,1896,16330,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
95.0,500000.0,6.0,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.06074579886135,4.969399576696001,1896,17302,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
104.0,500000.0,5.2,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51,4.5883865248226945,4.916954787234043,30,15799,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
138.0,500000.0,5.7,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,72,5.542780281591727,5.456971397396929,22,16402,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
90.0,500000.0,5.1,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,4.98927304964539,4.969399576696001,1896,16927,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
77.0,35000.0,4.0,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1532,5.03281427097532,4.946560655462923,1896,17246,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
76.0,500000.0,3.5,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.03281427097532,4.946560655462923,1896,16361,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
126.0,500000.0,6.6,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,72,5.538603192858512,5.292454540606837,11,17025,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
90.0,350000.0,6.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5.272697701701062,5.888154143399071,97,16471,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
105.0,500000.0,5.3,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,15644,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
74.0,500000.0,4.4,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28,5.344032315040932,5.47304443318128,19,15545,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
86.0,4000000.0,4.7,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,16178,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
105.0,500000.0,5.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,5.274025819146716,4.950444153973376,14,16765,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
95.0,500000.0,5.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.03281427097532,5.306303388426687,40,16591,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
56.0,500000.0,6.5,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,15429,5.2127555330292275,5.104824217850067,5.132096945122793,5.115306639635073
73.0,500000.0,2.2,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,16108,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
89.0,500000.0,5.5,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,28,5.157187549154971,5.398192996760616,19,16371,5.132585356863106,5.095843892549416,5.095843892549416,5.132585356863106
95.0,500000.0,5.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,5.258298699418978,4.947640601622803,1896,17074,4.9324214792299905,5.085663627152989,5.014239661048172,5.085663627152989
90.0,1000.0,8.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,17105,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
92.0,100000.0,5.4,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,17083,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
70.0,500000.0,4.8,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,15997,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
92.0,500000.0,4.8,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,16532,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
90.0,500000.0,2.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.950444153973376,14,16517,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
86.0,500000.0,5.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.06074579886135,4.969399576696001,1896,16591,5.104255319148936,5.104255319148936,5.067504835589943,5.104255319148936
87.0,1900000.0,5.3,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,82,5.442478318409641,4.946560655462923,1896,15864,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
90.0,10000.0,4.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,15616,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
98.0,500000.0,6.6,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1532,5.0589238170286706,5.175698242057246,81,17368,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
73.0,500000.0,3.9,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,5.86915295669095,68,15958,5.050510482425376,4.9778760246845355,4.9778760246845355,4.9778760246845355
108.0,500000.0,3.5,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,16591,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
90.0,500000.0,3.1,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1532,5.019948526621876,4.947640601622803,1896,16340,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
90.0,500000.0,4.4,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56,4.968727418707347,4.969399576696001,1896,16470,5.104255319148936,5.48568665377176,5.104255319148936,5.104255319148936
90.0,500000.0,2.4,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,4.276472950874542,4.979100109543351,1896,16500,4.727158953565441,5.115306639635073,5.159369672395521,5.115306639635073
88.0,500000.0,4.2,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,15377,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
87.0,500000.0,4.2,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1532,5.0589238170286706,4.979100109543351,1896,15827,5.077551490577339,4.827158953565441,5.104422199695894,5.115306639635073
90.0,1000000.0,8.1,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,52,5.173204933265755,5.798696288787521,34,17176,5.162755533029228,5.115306639635073,5.115306639635073,5.115306639635073
90.0,500000.0,5.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1532,5.019948526621876,4.947640601622803,1896,16679,5.023330570139081,5.1415123883208995,5.085663627152989,5.085663627152989
89.0,360000.0,2.4,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,15993,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
117.0,500000.0,3.3,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,17266,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
96.0,500000.0,4.4,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,16231,5.085663627152989,4.863053022627491,5.085663627152989,5.085663627152989
71.0,10000.0,4.6,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,17357,4.989205121120015,4.989205121120015,5.098125633232017,4.989205121120015
80.0,5000.0,4.1,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,15888,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
80.0,500000.0,3.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,16456,5.323494447772197,5.095843892549416,5.095843892549416,5.095843892549416
115.0,500000.0,5.5,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,5.761976664378861,68,16717,5.3744680851063835,5.104255319148936,5.104255319148936,5.104255319148936
90.0,500000.0,4.9,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,114,5.253530663963508,5.175698242057246,81,16100,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
90.0,1500.0,3.1,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,16640,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
90.0,500000.0,8.3,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1532,5.03281427097532,4.946560655462923,1896,17438,5.095843892549416,5.095843892549416,5.095843892549416,5.08713081140856
107.0,500000.0,6.4,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,56,4.933144080594904,5.739901066809703,34,15546,5.0596942065027175,5.085663627152989,5.085663627152989,5.085663627152989
95.0,500000.0,4.4,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,155,5.0236948548180616,4.947640601622803,1896,17280,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
79.0,148000.0,3.6,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,17167,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
110.0,20000000.0,5.0,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,17438,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
78.0,500000.0,4.3,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,15618,5.085663627152989,5.014239661048172,5.085663627152989,5.085663627152989
91.0,100000.0,6.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.06074579886135,4.969399576696001,1896,16383,5.104255319148936,4.894777562862669,5.104255319148936,5.104255319148936
84.0,500000.0,5.2,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,16612,5.085663627152989,5.132421479229991,5.085663627152989,5.085663627152989
80.0,500000.0,4.6,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,17214,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
80.0,500000.0,6.0,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,16857,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
84.0,500000.0,2.7,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.0589238170286706,4.979100109543351,1896,16591,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
78.0,500000.0,2.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,5.037536884609412,4.969399576696001,1896,15695,5.104255319148936,4.836879432624113,5.104255319148936,5.104255319148936
118.0,500000.0,4.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,15975,5.140104694360013,5.098125633232017,5.098125633232017,5.098125633232017
87.0,500000.0,5.2,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,29,4.937012909573358,4.946560655462923,1896,15603,5.050767175044924,5.095843892549416,5.095843892549416,5.095843892549416
84.0,3200000.0,7.0,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,5.542780281591727,4.87838568051334,26,17255,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
92.0,500000.0,5.7,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,114,5.253530663963508,4.979100109543351,1896,16598,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
101.0,500000.0,4.6,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1532,5.06259569406311,4.955247569046961,1896,17403,5.20677136102668,5.098125633232017,5.098125633232017,5.098125633232017
139.0,500000.0,4.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,72,5.425431790713088,4.9817688798783575,26,15590,5.059369672395521,5.112755533029227,5.115306639635073,5.115306639635073
81.0,500000.0,5.4,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.03281427097532,5.306303388426687,40,16819,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
101.0,2500000.0,3.1,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,155,5.053421186011151,4.946560655462923,1896,16053,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
92.0,500000.0,3.3,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.03281427097532,4.946560655462923,1896,16679,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
93.0,500000.0,5.2,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,17200,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
90.0,3500000.0,3.0,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1532,5.06074579886135,4.969399576696001,1896,16009,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
90.0,500000.0,6.7,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,114,5.260539393062189,5.798389171590223,97,16591,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
90.0,300000.0,2.4,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,82,5.442478318409641,4.946560655462923,1896,15738,5.095843892549416,4.87560278039244,5.095843892549416,5.095843892549416
90.0,500000.0,3.4,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,16283,4.9324214792299905,5.085663627152989,5.085663627152989,5.085663627152989
100.0,1000000.0,5.3,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,17136,5.085663627152989,5.085663627152989,4.879719689294158,5.085663627152989
89.0,2000000.0,4.7,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06074579886135,5.240159574468085,10,16532,5.104255319148936,5.104255319148936,5.104255319148936,5.104255319148936
90.0,500000.0,9.0,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1532,5.06074579886135,4.969399576696001,1896,17445,4.994777562862669,5.104255319148936,5.104255319148936,5.131141199226305
85.0,5000000.0,5.1,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,5.18694313200317,4.955247569046961,1896,17333,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
90.0,500000.0,2.8,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,4.4784856986984645,4.955247569046961,1896,16772,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
93.0,500000.0,5.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,5.117956008759028,5.188923750694513,30,16428,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
90.0,500000.0,5.9,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,155,4.95669968584403,4.955247569046961,1896,16829,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
70.0,500000.0,1.7,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.06259569406311,4.955247569046961,1896,15422,5.098125633232017,5.098125633232017,5.098125633232017,5.098125633232017
105.0,25000.0,3.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.0589238170286706,4.979100109543351,1896,16258,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
103.0,500000.0,4.5,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,5.173204933265755,4.979100109543351,1896,16436,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
90.0,500000.0,4.0,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1532,5.03281427097532,4.946560655462923,1896,16896,5.095843892549416,5.095843892549416,5.095843892549416,5.095843892549416
90.0,500000.0,5.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,5.019948526621876,4.947640601622803,1896,15545,5.085663627152989,5.085663627152989,5.085663627152989,5.085663627152989
102.0,500000.0,1.9,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,5.085901270201151,4.979100109543351,1896,16573,5.115306639635073,5.115306639635073,5.115306639635073,5.115306639635073
